starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 17 16:19:37 2022	1668701977	1	144	145	144
Thu Nov 17 16:19:37 2022	1668701977	0	146	146	143
Thu Nov 17 16:19:38 2022	1668701978	0	146	146	146
Thu Nov 17 16:19:37 2022	1668701977	2	144	146	144
Thu Nov 17 16:19:38 2022	1668701978	0	146	146	146
Thu Nov 17 16:19:36 2022	1668701976	1	145	146	144
Thu Nov 17 16:19:38 2022	1668701978	0	146	146	146
Thu Nov 17 16:19:37 2022	1668701977	0	146	146	146
Thu Nov 17 16:19:37 2022	1668701977	0	146	146	146
Thu Nov 17 16:19:38 2022	1668701978	0	146	146	146
Thu Nov 17 16:19:38 2022	1668701978	0	146	147	146
Thu Nov 17 16:19:37 2022	1668701977	0	146	147	146
Thu Nov 17 16:19:37 2022	1668701977	0	146	147	146
Thu Nov 17 16:19:37 2022	1668701977	0	146	147	146
Thu Nov 17 16:19:37 2022	1668701977	0	146	147	146
Thu Nov 17 16:19:37 2022	1668701977	0	147	147	147
Thu Nov 17 16:19:37 2022	1668701977	0	147	147	147
Thu Nov 17 16:19:37 2022	1668701977	0	147	147	146
Thu Nov 17 16:19:38 2022	1668701978	0	147	147	147
Thu Nov 17 16:19:37 2022	1668701977	0	147	147	146
Thu Nov 17 16:19:38 2022	1668701978	0	147	147	147
Thu Nov 17 16:19:36 2022	1668701976	0	147	147	147
Thu Nov 17 16:19:38 2022	1668701978	0	147	147	147
Thu Nov 17 16:19:38 2022	1668701978	0	147	147	147
Thu Nov 17 16:19:38 2022	1668701978	0	147	147	147
Thu Nov 17 16:19:37 2022	1668701977	0	147	148	147
Thu Nov 17 16:19:37 2022	1668701977	0	147	148	147
Thu Nov 17 16:19:37 2022	1668701977	0	148	148	148
Thu Nov 17 16:19:37 2022	1668701977	0	148	148	147
Thu Nov 17 16:19:36 2022	1668701976	2	146	148	146
Thu Nov 17 16:19:38 2022	1668701978	0	148	148	148
Thu Nov 17 16:19:37 2022	1668701977	0	148	148	148
Thu Nov 17 16:19:38 2022	1668701978	0	148	148	148
Thu Nov 17 16:19:38 2022	1668701978	0	148	148	148
Thu Nov 17 16:19:37 2022	1668701977	0	148	148	148
Thu Nov 17 16:19:36 2022	1668701976	0	148	148	148
Thu Nov 17 16:19:38 2022	1668701978	0	148	149	148
Thu Nov 17 16:19:36 2022	1668701976	2	146	149	146
Thu Nov 17 16:19:37 2022	1668701977	0	149	149	149
Thu Nov 17 16:19:37 2022	1668701977	0	149	149	149
Thu Nov 17 16:19:37 2022	1668701977	0	149	149	149
Thu Nov 17 16:19:37 2022	1668701977	0	149	149	149
Thu Nov 17 16:19:37 2022	1668701977	0	149	149	149
Thu Nov 17 16:19:37 2022	1668701977	0	149	150	149
Thu Nov 17 16:19:37 2022	1668701977	0	150	150	150
Thu Nov 17 16:19:37 2022	1668701977	0	150	150	149
Thu Nov 17 16:19:37 2022	1668701977	0	150	150	150
Thu Nov 17 16:19:38 2022	1668701978	0	150	150	150
Thu Nov 17 16:19:37 2022	1668701977	0	150	150	150
Thu Nov 17 16:19:36 2022	1668701976	2	148	150	148
Thu Nov 17 16:19:37 2022	1668701977	0	150	151	150
Thu Nov 17 16:19:36 2022	1668701976	2	148	151	148
Thu Nov 17 16:19:37 2022	1668701977	0	151	151	151
Thu Nov 17 16:19:38 2022	1668701978	0	151	151	151
Thu Nov 17 16:19:37 2022	1668701977	0	151	151	151
Thu Nov 17 16:19:37 2022	1668701977	0	151	151	151
Thu Nov 17 16:19:36 2022	1668701976	1	149	151	149
Thu Nov 17 16:19:38 2022	1668701978	0	151	151	151
Thu Nov 17 16:19:37 2022	1668701977	0	151	151	151
Thu Nov 17 16:19:37 2022	1668701977	0	151	151	151
Thu Nov 17 16:19:38 2022	1668701978	0	151	151	151
Thu Nov 17 16:19:38 2022	1668701978	0	151	151	151
Thu Nov 17 16:19:37 2022	1668701977	0	151	151	151
Thu Nov 17 16:19:37 2022	1668701977	0	151	151	151
Thu Nov 17 16:19:37 2022	1668701977	0	151	151	151
Thu Nov 17 16:19:37 2022	1668701977	0	151	151	151
Thu Nov 17 16:19:37 2022	1668701977	0	151	152	151
Thu Nov 17 16:19:38 2022	1668701978	0	151	152	151
Thu Nov 17 16:19:36 2022	1668701976	0	152	152	152
Thu Nov 17 16:19:37 2022	1668701977	0	152	152	151
Thu Nov 17 16:19:37 2022	1668701977	0	152	152	152
Thu Nov 17 16:19:37 2022	1668701977	0	152	152	152
Thu Nov 17 16:19:38 2022	1668701978	0	152	152	152
Thu Nov 17 16:19:37 2022	1668701977	0	152	152	151
Thu Nov 17 16:19:37 2022	1668701977	0	152	152	152
Thu Nov 17 16:19:37 2022	1668701977	0	152	153	152
Thu Nov 17 16:19:37 2022	1668701977	0	152	153	152
Thu Nov 17 16:19:38 2022	1668701978	0	152	153	152
Thu Nov 17 16:19:37 2022	1668701977	0	152	153	152
Thu Nov 17 16:19:37 2022	1668701977	0	153	153	153
Thu Nov 17 16:19:37 2022	1668701977	0	153	153	153
Thu Nov 17 16:19:38 2022	1668701978	0	153	154	153
Thu Nov 17 16:19:37 2022	1668701977	0	154	154	153
Thu Nov 17 16:19:37 2022	1668701977	0	154	154	153
Thu Nov 17 16:19:36 2022	1668701976	0	154	154	154
Thu Nov 17 16:19:38 2022	1668701978	0	154	154	154
Thu Nov 17 16:19:36 2022	1668701976	2	152	154	152
Thu Nov 17 16:19:37 2022	1668701977	0	154	154	154
Thu Nov 17 16:19:36 2022	1668701976	0	154	154	154
Thu Nov 17 16:19:37 2022	1668701977	0	154	154	154
Thu Nov 17 16:19:38 2022	1668701978	0	154	154	154
Thu Nov 17 16:19:37 2022	1668701977	0	154	154	154
Thu Nov 17 16:19:36 2022	1668701976	0	154	154	154
Thu Nov 17 16:19:37 2022	1668701977	0	154	155	154
Thu Nov 17 16:19:37 2022	1668701977	0	155	155	154
Thu Nov 17 16:19:36 2022	1668701976	0	155	155	155
Thu Nov 17 16:19:37 2022	1668701977	0	155	155	155
Thu Nov 17 16:19:37 2022	1668701977	0	155	155	154
Thu Nov 17 16:19:37 2022	1668701977	0	155	155	155
Thu Nov 17 16:19:37 2022	1668701977	0	155	155	154
Thu Nov 17 16:19:37 2022	1668701977	0	155	155	155
Thu Nov 17 16:19:38 2022	1668701978	0	155	155	155
Thu Nov 17 16:19:36 2022	1668701976	0	155	155	155
Thu Nov 17 16:19:36 2022	1668701976	0	155	155	155
Thu Nov 17 16:19:36 2022	1668701976	2	153	155	153
Thu Nov 17 16:19:37 2022	1668701977	0	155	155	155
Thu Nov 17 16:19:38 2022	1668701978	0	155	155	155
Thu Nov 17 16:19:38 2022	1668701978	0	155	155	155
Thu Nov 17 16:19:37 2022	1668701977	0	155	156	155
Thu Nov 17 16:19:37 2022	1668701977	0	156	156	153
Thu Nov 17 16:19:37 2022	1668701977	0	156	156	155
Thu Nov 17 16:19:37 2022	1668701977	0	156	156	156
Thu Nov 17 16:19:37 2022	1668701977	0	156	156	153
Thu Nov 17 16:19:38 2022	1668701978	0	156	156	156
Thu Nov 17 16:19:37 2022	1668701977	0	156	156	156
Thu Nov 17 16:19:38 2022	1668701978	0	157	157	157
Thu Nov 17 16:19:37 2022	1668701977	0	157	157	157
Thu Nov 17 16:19:38 2022	1668701978	0	157	157	157
Thu Nov 17 16:19:38 2022	1668701978	0	157	157	157
Thu Nov 17 16:19:38 2022	1668701978	1	157	157	156
Thu Nov 17 16:19:37 2022	1668701977	0	157	157	157
Thu Nov 17 16:19:36 2022	1668701976	0	157	157	157
Thu Nov 17 16:19:36 2022	1668701976	0	157	157	157
Thu Nov 17 16:19:37 2022	1668701977	0	157	158	157
Thu Nov 17 16:19:38 2022	1668701978	0	158	158	157
Thu Nov 17 16:19:37 2022	1668701977	0	158	158	158
Thu Nov 17 16:19:37 2022	1668701977	0	158	158	158
Thu Nov 17 16:19:38 2022	1668701978	0	158	158	158
Thu Nov 17 16:19:36 2022	1668701976	1	157	158	157
Thu Nov 17 16:19:37 2022	1668701977	0	158	158	158
Thu Nov 17 16:19:37 2022	1668701977	0	158	158	158
Thu Nov 17 16:19:37 2022	1668701977	0	158	158	158
Thu Nov 17 16:19:36 2022	1668701976	2	156	158	156
Thu Nov 17 16:19:36 2022	1668701976	0	158	158	158
Thu Nov 17 16:19:38 2022	1668701978	0	158	159	158
Thu Nov 17 16:19:37 2022	1668701977	0	158	159	158
Thu Nov 17 16:19:37 2022	1668701977	0	159	159	159
Thu Nov 17 16:19:37 2022	1668701977	0	159	159	157
Thu Nov 17 16:19:36 2022	1668701976	1	158	159	158
Thu Nov 17 16:19:38 2022	1668701978	0	159	159	159
Thu Nov 17 16:19:37 2022	1668701977	0	159	159	159
Thu Nov 17 16:19:37 2022	1668701977	0	159	159	159
Thu Nov 17 16:19:37 2022	1668701977	0	159	160	159
Thu Nov 17 16:19:37 2022	1668701977	0	159	160	159
Thu Nov 17 16:19:36 2022	1668701976	2	158	160	158
Thu Nov 17 16:19:37 2022	1668701977	0	160	160	160
Thu Nov 17 16:19:36 2022	1668701976	0	160	160	160
Thu Nov 17 16:19:36 2022	1668701976	2	158	160	158
Thu Nov 17 16:19:38 2022	1668701978	0	160	160	160
Thu Nov 17 16:19:36 2022	1668701976	1	159	160	159
Thu Nov 17 16:19:36 2022	1668701976	0	160	160	160
Thu Nov 17 16:19:36 2022	1668701976	0	160	160	160
Thu Nov 17 16:19:37 2022	1668701977	0	161	161	160
Thu Nov 17 16:19:38 2022	1668701978	0	160	161	160
Thu Nov 17 16:19:37 2022	1668701977	0	161	161	159
Thu Nov 17 16:19:37 2022	1668701977	0	161	161	160
Thu Nov 17 16:19:36 2022	1668701976	1	160	161	160
Thu Nov 17 16:19:38 2022	1668701978	0	161	161	161
Thu Nov 17 16:19:36 2022	1668701976	0	161	161	161
Thu Nov 17 16:19:37 2022	1668701977	0	161	161	161
Thu Nov 17 16:19:36 2022	1668701976	0	161	161	161
Thu Nov 17 16:19:37 2022	1668701977	0	161	161	161
Thu Nov 17 16:19:36 2022	1668701976	0	161	161	161
Thu Nov 17 16:19:37 2022	1668701977	0	161	162	161
Thu Nov 17 16:19:36 2022	1668701976	0	161	162	161
Thu Nov 17 16:19:36 2022	1668701976	0	162	162	162
Thu Nov 17 16:19:37 2022	1668701977	0	162	162	162
Thu Nov 17 16:19:36 2022	1668701976	0	162	162	161
Thu Nov 17 16:19:37 2022	1668701977	0	162	162	162
Thu Nov 17 16:19:37 2022	1668701977	0	162	162	161
Thu Nov 17 16:19:37 2022	1668701977	0	162	163	162
Thu Nov 17 16:19:37 2022	1668701977	0	162	163	162
Thu Nov 17 16:19:36 2022	1668701976	0	163	163	162
Thu Nov 17 16:19:36 2022	1668701976	0	163	163	162
Thu Nov 17 16:19:36 2022	1668701976	0	163	163	163
Thu Nov 17 16:19:38 2022	1668701978	0	163	163	163
Thu Nov 17 16:19:38 2022	1668701978	0	163	163	163
Thu Nov 17 16:19:38 2022	1668701978	0	163	163	163
Thu Nov 17 16:19:36 2022	1668701976	0	163	163	163
Thu Nov 17 16:19:36 2022	1668701976	0	163	163	163
Thu Nov 17 16:19:36 2022	1668701976	0	163	163	163
Thu Nov 17 16:19:36 2022	1668701976	0	164	164	164
Thu Nov 17 16:19:38 2022	1668701978	0	163	164	163
Thu Nov 17 16:19:36 2022	1668701976	0	164	164	164
Thu Nov 17 16:19:36 2022	1668701976	0	164	164	164
Thu Nov 17 16:19:36 2022	1668701976	0	164	164	164
Thu Nov 17 16:19:37 2022	1668701977	0	164	164	163
Thu Nov 17 16:19:37 2022	1668701977	0	164	164	164
Thu Nov 17 16:19:38 2022	1668701978	0	164	164	164
Thu Nov 17 16:19:36 2022	1668701976	0	164	164	164
Thu Nov 17 16:19:37 2022	1668701977	0	164	164	164
Thu Nov 17 16:19:36 2022	1668701976	0	164	164	164
Thu Nov 17 16:19:38 2022	1668701978	0	164	164	164
Thu Nov 17 16:19:36 2022	1668701976	1	164	165	164
Thu Nov 17 16:19:36 2022	1668701976	0	164	165	164
Thu Nov 17 16:19:36 2022	1668701976	0	164	165	164
Thu Nov 17 16:19:36 2022	1668701976	0	164	165	164
Thu Nov 17 16:19:36 2022	1668701976	0	164	165	164
Thu Nov 17 16:19:36 2022	1668701976	0	164	165	164
Thu Nov 17 16:19:36 2022	1668701976	0	164	165	164
Thu Nov 17 16:19:36 2022	1668701976	0	165	165	165
Thu Nov 17 16:19:38 2022	1668701978	0	165	165	165
Thu Nov 17 16:19:38 2022	1668701978	0	165	165	165
Thu Nov 17 16:19:36 2022	1668701976	0	165	165	165
Thu Nov 17 16:19:36 2022	1668701976	0	165	165	165
Thu Nov 17 16:19:37 2022	1668701977	0	165	165	165
Thu Nov 17 16:19:36 2022	1668701976	0	165	165	165
Thu Nov 17 16:19:36 2022	1668701976	0	166	166	165
Thu Nov 17 16:19:36 2022	1668701976	0	166	166	166
Thu Nov 17 16:19:37 2022	1668701977	0	166	166	165
Thu Nov 17 16:19:37 2022	1668701977	0	166	166	166
Thu Nov 17 16:19:37 2022	1668701977	0	166	166	166
Thu Nov 17 16:19:36 2022	1668701976	0	166	166	166
Thu Nov 17 16:19:36 2022	1668701976	0	166	166	166
Thu Nov 17 16:19:36 2022	1668701976	0	166	166	166
Thu Nov 17 16:19:36 2022	1668701976	0	166	166	166
Thu Nov 17 16:19:38 2022	1668701978	0	166	166	166
Thu Nov 17 16:19:37 2022	1668701977	0	166	166	166
Thu Nov 17 16:19:37 2022	1668701977	0	166	166	165
Thu Nov 17 16:19:36 2022	1668701976	0	167	167	167
Thu Nov 17 16:19:36 2022	1668701976	0	167	167	166
Thu Nov 17 16:19:36 2022	1668701976	0	167	167	167
Thu Nov 17 16:19:36 2022	1668701976	0	167	167	167
Thu Nov 17 16:19:37 2022	1668701977	0	167	167	167
Thu Nov 17 16:19:38 2022	1668701978	0	167	167	167
Thu Nov 17 16:19:37 2022	1668701977	0	167	167	167
Thu Nov 17 16:19:36 2022	1668701976	0	167	167	167
Thu Nov 17 16:19:37 2022	1668701977	0	168	168	168
Thu Nov 17 16:19:37 2022	1668701977	0	168	168	168
Thu Nov 17 16:19:36 2022	1668701976	0	168	168	168
Thu Nov 17 16:19:36 2022	1668701976	1	167	168	167
Thu Nov 17 16:19:36 2022	1668701976	0	168	168	168
Thu Nov 17 16:19:36 2022	1668701976	1	167	168	167
Thu Nov 17 16:19:36 2022	1668701976	0	168	168	168
Thu Nov 17 16:19:36 2022	1668701976	0	168	168	168
Thu Nov 17 16:19:36 2022	1668701976	2	167	169	167
Thu Nov 17 16:19:38 2022	1668701978	0	168	169	168
Thu Nov 17 16:19:36 2022	1668701976	0	168	169	168
Thu Nov 17 16:19:36 2022	1668701976	2	167	169	167
Thu Nov 17 16:19:36 2022	1668701976	0	168	169	168
Thu Nov 17 16:19:36 2022	1668701976	0	169	169	168
Thu Nov 17 16:19:36 2022	1668701976	0	169	169	169
Thu Nov 17 16:19:36 2022	1668701976	0	169	169	169
Thu Nov 17 16:19:37 2022	1668701977	0	169	169	169
Thu Nov 17 16:19:36 2022	1668701976	1	168	169	168
Thu Nov 17 16:19:37 2022	1668701977	0	169	169	169
Thu Nov 17 16:19:36 2022	1668701976	0	169	169	169
Thu Nov 17 16:19:37 2022	1668701977	0	169	169	168
Thu Nov 17 16:19:36 2022	1668701976	0	169	169	169
Thu Nov 17 16:19:36 2022	1668701976	0	169	169	169
Thu Nov 17 16:19:36 2022	1668701976	0	169	169	169
Thu Nov 17 16:19:36 2022	1668701976	0	169	169	169
Thu Nov 17 16:19:36 2022	1668701976	0	169	169	169
Thu Nov 17 16:19:36 2022	1668701976	0	169	169	169
Thu Nov 17 16:19:36 2022	1668701976	0	169	169	169
Thu Nov 17 16:19:37 2022	1668701977	0	169	169	169
Thu Nov 17 16:19:36 2022	1668701976	2	167	169	167
Thu Nov 17 16:19:38 2022	1668701978	0	169	170	169
Thu Nov 17 16:19:36 2022	1668701976	0	169	170	169
Thu Nov 17 16:19:36 2022	1668701976	2	168	170	168
Thu Nov 17 16:19:36 2022	1668701976	0	169	170	169
Thu Nov 17 16:19:36 2022	1668701976	0	170	170	169
Thu Nov 17 16:19:36 2022	1668701976	1	169	170	169
Thu Nov 17 16:19:36 2022	1668701976	0	170	170	170
Thu Nov 17 16:19:37 2022	1668701977	0	170	170	170
Thu Nov 17 16:19:37 2022	1668701977	0	170	170	170
Thu Nov 17 16:19:38 2022	1668701978	0	170	170	170
Thu Nov 17 16:19:36 2022	1668701976	0	170	170	170
Thu Nov 17 16:19:38 2022	1668701978	0	170	170	170
Thu Nov 17 16:19:37 2022	1668701977	0	170	170	170
Thu Nov 17 16:19:36 2022	1668701976	0	170	170	170
Thu Nov 17 16:19:36 2022	1668701976	0	170	171	170
Thu Nov 17 16:19:36 2022	1668701976	0	171	171	170
Thu Nov 17 16:19:36 2022	1668701976	0	171	171	171
Thu Nov 17 16:19:38 2022	1668701978	0	171	171	171
Thu Nov 17 16:19:36 2022	1668701976	0	171	171	171
Thu Nov 17 16:19:36 2022	1668701976	0	171	171	171
Thu Nov 17 16:19:36 2022	1668701976	0	171	171	171
Thu Nov 17 16:19:36 2022	1668701976	0	171	172	171
Thu Nov 17 16:19:36 2022	1668701976	0	172	172	172
Thu Nov 17 16:19:36 2022	1668701976	0	172	172	171
Thu Nov 17 16:19:38 2022	1668701978	0	172	172	171
Thu Nov 17 16:19:38 2022	1668701978	0	172	172	172
Thu Nov 17 16:19:38 2022	1668701978	0	172	172	172
Thu Nov 17 16:19:36 2022	1668701976	0	172	172	172
Thu Nov 17 16:19:36 2022	1668701976	0	172	172	172
Thu Nov 17 16:19:37 2022	1668701977	0	172	172	172
Thu Nov 17 16:19:37 2022	1668701977	0	172	172	172
Thu Nov 17 16:19:36 2022	1668701976	0	173	173	173
Thu Nov 17 16:19:38 2022	1668701978	0	173	173	173
Thu Nov 17 16:19:38 2022	1668701978	0	173	173	173
Thu Nov 17 16:19:36 2022	1668701976	0	173	173	173
Thu Nov 17 16:19:36 2022	1668701976	0	173	173	173
Thu Nov 17 16:19:36 2022	1668701976	0	173	173	173
Thu Nov 17 16:19:36 2022	1668701976	0	173	173	173
Thu Nov 17 16:19:36 2022	1668701976	0	173	173	173
Thu Nov 17 16:19:36 2022	1668701976	0	173	174	173
Thu Nov 17 16:19:37 2022	1668701977	0	173	174	173
Thu Nov 17 16:19:38 2022	1668701978	0	173	174	173
Thu Nov 17 16:19:37 2022	1668701977	0	174	174	173
Thu Nov 17 16:19:36 2022	1668701976	0	174	174	174
Thu Nov 17 16:19:38 2022	1668701978	0	174	174	173
Thu Nov 17 16:19:38 2022	1668701978	0	174	174	174
Thu Nov 17 16:19:36 2022	1668701976	0	174	174	174
Thu Nov 17 16:19:36 2022	1668701976	0	174	174	174
Thu Nov 17 16:19:36 2022	1668701976	0	174	174	174
Thu Nov 17 16:19:36 2022	1668701976	0	174	174	174
Thu Nov 17 16:19:36 2022	1668701976	0	174	174	174
Thu Nov 17 16:19:37 2022	1668701977	0	174	174	174
Thu Nov 17 16:19:38 2022	1668701978	0	174	175	174
Thu Nov 17 16:19:38 2022	1668701978	0	174	175	174
Thu Nov 17 16:19:36 2022	1668701976	0	174	175	174
Thu Nov 17 16:19:38 2022	1668701978	0	175	175	174
Thu Nov 17 16:19:36 2022	1668701976	0	175	175	174
Thu Nov 17 16:19:37 2022	1668701977	0	175	175	174
Thu Nov 17 16:19:36 2022	1668701976	0	175	175	175
Thu Nov 17 16:19:36 2022	1668701976	0	175	175	175
Thu Nov 17 16:19:38 2022	1668701978	0	175	175	175
Thu Nov 17 16:19:38 2022	1668701978	0	175	175	175
Thu Nov 17 16:19:36 2022	1668701976	0	175	175	175
Thu Nov 17 16:19:36 2022	1668701976	0	175	176	175
Thu Nov 17 16:19:37 2022	1668701977	0	175	176	175
Thu Nov 17 16:19:38 2022	1668701978	0	176	176	175
Thu Nov 17 16:19:37 2022	1668701977	0	176	176	176
Thu Nov 17 16:19:37 2022	1668701977	0	176	176	176
Thu Nov 17 16:19:38 2022	1668701978	0	176	176	175
Thu Nov 17 16:19:38 2022	1668701978	0	176	176	176
Thu Nov 17 16:19:36 2022	1668701976	0	176	176	176
Thu Nov 17 16:19:36 2022	1668701976	0	176	176	176
Thu Nov 17 16:19:37 2022	1668701977	0	176	176	176
Thu Nov 17 16:19:36 2022	1668701976	0	176	176	176
Thu Nov 17 16:19:36 2022	1668701976	0	176	176	176
Thu Nov 17 16:19:36 2022	1668701976	0	176	176	176
Thu Nov 17 16:19:36 2022	1668701976	0	176	176	176
Thu Nov 17 16:19:37 2022	1668701977	0	176	177	176
Thu Nov 17 16:19:38 2022	1668701978	0	176	177	176
Thu Nov 17 16:19:37 2022	1668701977	0	177	177	177
Thu Nov 17 16:19:36 2022	1668701976	0	177	177	177
Thu Nov 17 16:19:36 2022	1668701976	0	177	177	177
Thu Nov 17 16:19:36 2022	1668701976	0	177	177	177
Thu Nov 17 16:19:36 2022	1668701976	0	177	177	177
Thu Nov 17 16:19:38 2022	1668701978	0	177	177	177
Thu Nov 17 16:19:36 2022	1668701976	0	177	177	177
Thu Nov 17 16:19:36 2022	1668701976	0	177	177	177
Thu Nov 17 16:19:38 2022	1668701978	0	178	178	177
Thu Nov 17 16:19:38 2022	1668701978	0	178	178	178
Thu Nov 17 16:19:36 2022	1668701976	0	178	178	178
Thu Nov 17 16:19:36 2022	1668701976	0	178	178	178
Thu Nov 17 16:19:36 2022	1668701976	0	178	178	178
Thu Nov 17 16:19:38 2022	1668701978	0	178	178	178
Thu Nov 17 16:19:38 2022	1668701978	0	178	179	178
Thu Nov 17 16:19:36 2022	1668701976	0	178	179	178
Thu Nov 17 16:19:36 2022	1668701976	0	179	179	179
Thu Nov 17 16:19:36 2022	1668701976	0	179	179	179
Thu Nov 17 16:19:37 2022	1668701977	0	179	179	179
Thu Nov 17 16:19:36 2022	1668701976	0	179	179	179
Thu Nov 17 16:19:38 2022	1668701978	0	179	179	179
Thu Nov 17 16:19:38 2022	1668701978	0	179	179	179
Thu Nov 17 16:19:36 2022	1668701976	0	179	179	179
Thu Nov 17 16:19:36 2022	1668701976	0	180	180	180
Thu Nov 17 16:19:38 2022	1668701978	0	180	180	179
Thu Nov 17 16:19:36 2022	1668701976	0	180	180	179
Thu Nov 17 16:19:36 2022	1668701976	0	180	180	180
Thu Nov 17 16:19:36 2022	1668701976	0	180	180	180
Thu Nov 17 16:19:37 2022	1668701977	0	180	180	180
Thu Nov 17 16:19:36 2022	1668701976	0	180	180	180
Thu Nov 17 16:19:36 2022	1668701976	0	180	180	180
Thu Nov 17 16:19:36 2022	1668701976	2	178	180	178
Thu Nov 17 16:19:38 2022	1668701978	0	180	180	180
Thu Nov 17 16:19:36 2022	1668701976	0	180	180	180
Thu Nov 17 16:19:36 2022	1668701976	1	179	180	179
Thu Nov 17 16:19:36 2022	1668701976	0	180	181	180
Thu Nov 17 16:19:36 2022	1668701976	0	180	181	180
Thu Nov 17 16:19:36 2022	1668701976	0	180	181	180
Thu Nov 17 16:19:36 2022	1668701976	0	181	181	181
Thu Nov 17 16:19:38 2022	1668701978	0	181	181	181
Thu Nov 17 16:19:36 2022	1668701976	0	181	181	181
Thu Nov 17 16:19:37 2022	1668701977	0	181	181	181
Thu Nov 17 16:19:37 2022	1668701977	0	182	182	182
Thu Nov 17 16:19:37 2022	1668701977	0	182	182	182
Thu Nov 17 16:19:36 2022	1668701976	0	182	182	182
Thu Nov 17 16:19:36 2022	1668701976	0	182	182	182
Thu Nov 17 16:19:36 2022	1668701976	0	182	182	182
Thu Nov 17 16:19:38 2022	1668701978	0	182	182	182
Thu Nov 17 16:19:37 2022	1668701977	0	182	182	182
Thu Nov 17 16:19:38 2022	1668701978	0	182	182	182
Thu Nov 17 16:19:37 2022	1668701977	0	182	182	182
Thu Nov 17 16:19:37 2022	1668701977	0	182	182	182
Thu Nov 17 16:19:36 2022	1668701976	2	181	182	181
Thu Nov 17 16:19:36 2022	1668701976	0	182	182	182
Thu Nov 17 16:19:38 2022	1668701978	0	182	183	182
Thu Nov 17 16:19:36 2022	1668701976	0	182	183	182
Thu Nov 17 16:19:36 2022	1668701976	0	183	183	182
Thu Nov 17 16:19:36 2022	1668701976	0	183	183	182
Thu Nov 17 16:19:36 2022	1668701976	0	183	183	183
Thu Nov 17 16:19:36 2022	1668701976	0	183	183	183
Thu Nov 17 16:19:36 2022	1668701976	1	182	183	182
Thu Nov 17 16:19:36 2022	1668701976	0	183	183	183
Thu Nov 17 16:19:36 2022	1668701976	0	183	183	183
Thu Nov 17 16:19:36 2022	1668701976	0	183	183	183
Thu Nov 17 16:19:37 2022	1668701977	0	183	183	183
Thu Nov 17 16:19:38 2022	1668701978	0	183	183	183
Thu Nov 17 16:19:36 2022	1668701976	0	183	183	183
Thu Nov 17 16:19:38 2022	1668701978	0	183	183	183
Thu Nov 17 16:19:36 2022	1668701976	1	182	183	182
Thu Nov 17 16:19:36 2022	1668701976	0	183	184	183
Thu Nov 17 16:19:38 2022	1668701978	0	183	184	183
Thu Nov 17 16:19:36 2022	1668701976	1	183	184	183
Thu Nov 17 16:19:38 2022	1668701978	0	184	184	184
Thu Nov 17 16:19:36 2022	1668701976	0	184	184	183
Thu Nov 17 16:19:36 2022	1668701976	0	184	184	184
Thu Nov 17 16:19:36 2022	1668701976	0	184	184	184
Thu Nov 17 16:19:36 2022	1668701976	0	184	184	184
Thu Nov 17 16:19:36 2022	1668701976	0	184	184	184
Thu Nov 17 16:19:36 2022	1668701976	0	184	184	184
Thu Nov 17 16:19:36 2022	1668701976	0	184	184	184
Thu Nov 17 16:19:36 2022	1668701976	1	184	184	183
Thu Nov 17 16:19:36 2022	1668701976	0	184	185	184
Thu Nov 17 16:19:36 2022	1668701976	0	185	185	184
Thu Nov 17 16:19:38 2022	1668701978	0	185	185	184
Thu Nov 17 16:19:36 2022	1668701976	0	185	185	185
Thu Nov 17 16:19:36 2022	1668701976	0	185	185	185
Thu Nov 17 16:19:37 2022	1668701977	0	185	185	185
Thu Nov 17 16:19:36 2022	1668701976	0	185	185	185
Thu Nov 17 16:19:36 2022	1668701976	0	185	185	185
Thu Nov 17 16:19:36 2022	1668701976	0	185	185	185
Thu Nov 17 16:19:36 2022	1668701976	0	185	186	185
Thu Nov 17 16:19:36 2022	1668701976	0	185	186	185
Thu Nov 17 16:19:36 2022	1668701976	0	186	186	186
Thu Nov 17 16:19:38 2022	1668701978	0	186	186	186
Thu Nov 17 16:19:37 2022	1668701977	0	186	186	185
Thu Nov 17 16:19:38 2022	1668701978	0	186	186	186
Thu Nov 17 16:19:36 2022	1668701976	2	185	186	185
Thu Nov 17 16:19:36 2022	1668701976	0	186	186	186
Thu Nov 17 16:19:37 2022	1668701977	0	186	187	186
Thu Nov 17 16:19:36 2022	1668701976	0	187	187	187
Thu Nov 17 16:19:36 2022	1668701976	0	187	187	187
Thu Nov 17 16:19:36 2022	1668701976	0	187	187	187
Thu Nov 17 16:19:36 2022	1668701976	0	187	187	187
Thu Nov 17 16:19:36 2022	1668701976	0	188	188	187
Thu Nov 17 16:19:36 2022	1668701976	0	188	188	188
Thu Nov 17 16:19:36 2022	1668701976	0	188	188	187
Thu Nov 17 16:19:36 2022	1668701976	0	188	188	188
Thu Nov 17 16:19:36 2022	1668701976	0	188	188	188
Thu Nov 17 16:19:36 2022	1668701976	2	187	188	187
Thu Nov 17 16:19:36 2022	1668701976	0	188	189	188
Thu Nov 17 16:19:36 2022	1668701976	0	189	189	188
Thu Nov 17 16:19:36 2022	1668701976	0	189	189	189
Thu Nov 17 16:19:36 2022	1668701976	0	189	189	189
Thu Nov 17 16:19:36 2022	1668701976	0	189	189	189
